No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1,0.6458,10.85017,3.77263,1924.4,0.884188,-5.124536667,-7.567116667,0.296102843,0.252774546,5834.209414,12073.51697,0.858765316,1.854506545,8.638013252
3,0.6636,11.39486,4.3226,1505.31,0.949126,-4.741453333,-7.510166667,0.24940709,0.21549802,2187.905886,5166.54172,0.338790642,0.532019896,6.281400134
4,0.6638,11.27344,4.5108,1494.4,0.979267,-4.733956667,-7.477226667,0.250545177,0.215964885,361.2006437,1790.304032,0.344322955,0.538824356,6.259522906
5,0.4118,4.93969,3.32948,269.806,1.55108,-7.063866667,-10.62103333,0.316288603,0.302273316,21506.43025,41950.69796,0.194505219,1.534673486,31.56056159
8,0.7302,9.47418,7.83744,3810.89,0.597233,-2.912623333,-4.304896667,0.24672893,0.185813949,6890.01171,13722.86282,0.49273473,0.448220338,3.638634021
9,0.4272,4.35567,3.3888,237.685,1.89715,-4.152763333,-6.48242,0.165939781,0.145481669,15832.32264,31380.96408,0.089881084,0.122282892,5.441985635
10,0.753,18.8079,13.71867,2447.09,0.674371,-4.70266,-6.498,0.251289978,0.203431224,8157.168005,16393.45614,0.453061681,0.579313912,5.114658214
11,0.4178,4.27704,3.44359,219.474,1.92553,-4.172866667,-6.156873333,0.162236518,0.138522696,15411.80632,30630.73023,0.082523829,0.103306197,5.007339008
12,0.4454,4.23118,3.39335,202.028,1.95197,-4.428983333,-6.599826667,0.17365628,0.15034474,15036.00437,29895.20275,0.09986952,0.139081241,5.570518052
13,0.4264,4.19938,3.32185,170.668,1.98907,-4.48183,-6.686816667,0.17598824,0.152967979,14512.57967,28895.45043,0.103952722,0.147964622,5.693535259
14,0.409,4.13217,3.42102,210.796,2.04932,-4.35683,-6.198283333,0.161375574,0.131123771,14918.14267,29642.66782,0.083138315,0.085977993,4.136624275
15,0.4046,4.10698,3.3714,164.054,2.07329,-4.33086,-6.089426667,0.154406512,0.126141008,14495.93246,28856.06479,0.074493077,0.074853607,4.019359114
16,0.3984,4.08888,3.34226,140.621,2.11451,-4.284296667,-6.228563333,0.150955381,0.122884617,16767.48982,33194.40297,0.06838512,0.067653478,3.957204608
17,0.536,5.73439,3.88117,635.672,2.09588,-2.355483333,-3.831203333,0.128293115,0.102493506,8806.533069,17236.65394,0.047435822,0.040314591,3.399506053
18,0.4458,4.33176,3.82431,418.836,1.34661,-4.788456667,-7.00407,0.236849538,0.198556436,26333.93137,51787.17646,0.271287198,0.404205678,5.959819424
19,0.5364,4.86958,4.16445,898.121,1.31921,-5.516923333,-8.135796667,0.2987847,0.260516047,2667.054602,5853.002141,0.697001223,2.046746012,11.74601102
20,0.5906,8.50423,8.27985,1089.26,1.12072,-3.09035,-4.80129,0.203852371,0.165843681,14045.66754,27787.80088,0.201943731,0.239670545,4.747273784
21,0.5292,4.94766,3.4178,752.116,1.0939,-5.341246667,-8.19976,0.279620229,0.245573772,12297.96128,24958.99961,0.712475733,1.9647528,11.03056685
22,0.4824,6.1865,5.74044,753.879,1.30148,-4.341516667,-6.64246,0.2492534,0.219250709,20926.18816,41101.76766,0.31942361,0.693461463,8.683909909
23,0.513,6.86398,6.10482,920.046,1.21871,-4.368093333,-6.816146667,0.239060433,0.206253064,17505.23812,34658.77662,0.361516547,0.725288792,8.024958172
24,0.4594,5.10081,3.73403,525.866,1.73515,-3.77008,-6.017643333,0.206953896,0.186589611,10041.25876,20176.82499,0.184084583,0.37954021,8.247083027
25,0.5798,8.25776,7.03071,783.997,1.27325,-3.981146667,-6.5393,0.229573245,0.193525476,7621.017296,15148.56846,0.306270904,0.472912504,6.176394791
26,0.598,7.1439,4.65537,1505.09,1.14924,-4.521543333,-7.011796667,0.264440021,0.224556779,6757.349345,13625.76375,0.532903542,1.031219594,7.740384612
27,0.4404,5.4607,3.36863,293.64,1.51914,-7.940873333,-12.2323,0.375983484,0.368359465,13633.94911,28042.68277,0.23799823,0.956143858,16.06976418
28,0.5566,5.20085,3.89327,1240.99,1.15458,-5.189306667,-7.988723333,0.297610208,0.261028404,9073.438037,18355.24438,0.652646748,1.977212055,12.11811481
29,0.5544,5.20115,3.94888,1138.35,1.25952,-5.18145,-7.872606667,0.293914434,0.258185383,9047.087285,18297.73222,0.594583245,1.773735124,11.93262769
31,0.5434,4.91034,3.57647,1015.2,1.04949,-5.592626667,-8.066163333,0.289928507,0.250874522,8945.793162,17981.92392,0.628016232,1.52664358,9.723593132
32,0.6412,8.42183,5.53552,2069.51,0.932883,-4.337833333,-6.53946,0.254927348,0.210450875,5612.075695,11625.47227,0.482028978,0.735200004,6.10087806
34,0.4904,4.49227,3.65318,500.429,1.64661,-9.25213,-13.65646667,0.424064654,0.400360576,9573.750633,20098.28895,0.380099458,1.946296479,20.48197058
35,0.4874,5.00451,3.93435,843.223,1.28464,-4.53946,-6.533876667,0.244157558,0.207456458,13012.99512,25858.31037,0.332551788,0.57398727,6.904034688
37,0.6226,10.06088,5.98127,1494.26,1.16799,-2.31595,-4.24217,0.151115029,0.108984311,11070.878,21815.40148,0.075603813,0.048335586,2.557309431
38,0.6786,12.83204,7.11329,2396.05,0.805526,-11.3965,-17.80833333,0.488193517,0.523534585,6017.256983,12662.35783,0.559851021,1.313155988,9.382181607
39,0.726,12.72268,7.3388,3162.27,0.677788,-4.783923333,-7.72968,0.285602959,0.242290421,4928.63826,10394.67549,0.688025065,1.141106556,6.63409875
40,0.6582,10.39878,5.56324,1365.49,0.957959,-3.481353333,-5.336336667,0.238397681,0.192113209,3293.062808,7038.635923,0.374095656,0.477108498,5.101459911
41,0.6912,9.19439,3.959,2527.25,0.906382,-2.968016667,-4.456326667,0.228773315,0.176730191,1831.05571,3953.781237,0.33495037,0.329593935,3.936033091
42,0.591,7.194,7.0599,1318.96,1.21033,-5.01032,-7.163956667,0.292291468,0.24566034,4638.326514,9343.818734,0.897636767,1.956499009,8.718444168
43,0.6312,10.12066,3.72902,1207.75,1.39636,-9.79101,-13.87696667,0.439268722,0.408737825,5641.338431,11735.53155,1.108439639,3.855965276,13.91493101
45,0.593,11.38761,10.4443,1019.37,1.02785,-7.474633333,-11.18823333,0.308766133,0.289896549,14438.70301,28415.66041,0.34057503,1.091097466,12.81476761
46,0.4952,7.28268,5.80535,673.218,1.16215,-3.66687,-5.785113333,0.220673841,0.18896211,28789.71364,56424.79073,0.249566291,0.4207589,6.74384186
47,0.5176,6.38282,6.02136,573.401,1.29125,-7.7574,-11.43423333,0.353906342,0.317011379,5839.885956,12413.30239,0.594542058,2.463898323,16.57678067
48,0.7196,14.12459,8.71298,2585.2,0.764229,-5.49075,-8.832293333,0.315039495,0.276734763,6509.79976,13470.39507,0.92473621,1.957172461,8.465862761
50,0.5272,6.64699,4.59021,1099.29,1.10689,-5.647676667,-8.354896667,0.313106279,0.275577621,11641.39779,23381.13961,0.643023521,2.064403865,12.841856
52,0.6746,9.39974,4.52903,2769.4,0.864372,-4.628713333,-7.399736667,0.267216368,0.235389013,2898.894721,6186.267745,0.39873359,0.734003404,7.363346579
53,0.5278,6.69143,3.5273,988.368,1.34288,-5.129833333,-7.93556,0.296407916,0.262571086,7100.422966,14463.33508,0.514012104,1.443960992,11.23678591
54,0.4664,5.82315,5.32709,505.196,1.21798,-3.827986667,-6.042873333,0.209373139,0.186742701,18945.62151,37364.39422,0.165230301,0.312677546,7.569496493
55,0.7938,15.68052,8.0633,4935.34,0.473321,-2.636843333,-4.02802,0.240176841,0.177732579,-530.390965,-525.7580445,0.427171813,0.341698709,3.199637229
56,0.571,9.86179,8.26548,517.672,2.47577,-1.24215,-2.200113333,0.072155481,0.045766721,12035.01772,23700.0241,0.015995383,0.008095321,2.02441442
57,0.6046,6.36153,3.76503,1816.67,0.999546,-4.49001,-6.63611,0.284844819,0.234929738,4397.048015,9082.825625,0.767508442,1.343516984,7.001965896
58,0.5614,6.24791,4.32537,1441.52,1.12188,-5.251546667,-7.669516667,0.300776896,0.257285949,3584.928365,7669.43945,0.766838596,1.884197926,9.828393802
59,0.74,13.37732,6.88163,2730.07,0.804279,-3.55457,-5.178633333,0.220266941,0.168257117,2328.096797,5307.499958,0.291222869,0.262324813,3.603079853
60,0.6002,6.09101,5.53211,1105.59,1.35156,-3.577593333,-5.27778,0.203474715,0.167204979,16526.36822,32361.66644,0.192295844,0.231701343,4.819684881
61,0.6878,12.13124,5.0609,2402.71,0.908718,-3.577016667,-5.919243333,0.242952208,0.198117797,3989.863765,8372.143147,0.397867954,0.507206411,5.099243665
62,0.4476,4.54949,3.31507,304.239,1.46632,-5.17312,-7.883423333,0.226295043,0.204642403,16224.88878,32193.75373,0.231208308,0.592139676,10.24426295
63,0.5146,7.34724,4.81711,738.69,1.24071,-8.414946667,-12.9139,0.380709143,0.380818183,25644.04054,50745.28886,0.407333413,1.241090328,12.18746401
64,0.6072,8.49751,4.07254,1330.45,1.27238,-4.369853333,-6.524306667,0.243816081,0.208042979,4672.49007,10089.63109,0.302195696,0.487062306,6.446978729
65,0.8094,14.70209,8.11021,3422.27,0.628556,-1.736786667,-2.676326667,0.194137914,0.132876836,142.3791713,574.4609205,0.177419436,0.097163217,2.19058789
66,0.5558,5.32506,4.91361,1319.94,1.2624,-5.571606667,-8.258966667,0.312222874,0.273647225,1955.534354,4194.687212,0.712262202,2.135791718,11.9944128
67,0.9382,29.41365,23.60037,5644.76,0.156124,-1.08463,-2.038353333,0.220943309,0.136269119,1411.30231,2949.864033,0.300532174,0.106533419,1.417930301
68,0.542,6.15808,5.85025,807.285,2.16583,-6.63599,-9.483576667,0.342399985,0.306048968,1153.151572,2626.113036,0.496954465,2.031333167,16.35025589
69,0.7302,9.69678,6.71185,3418.09,0.664961,-3.300936667,-5.07376,0.245500962,0.190090626,6381.677842,13070.55389,0.466807188,0.485188502,4.157506692
70,0.8224,14.46967,11.94118,4497.16,0.429595,-1.962876667,-3.01341,0.209541612,0.143593107,2664.059095,5419.855904,0.238862264,0.132012421,2.210686925
71,0.8866,20.5205,15.85622,4757.71,0.295002,-1.598313333,-2.52451,0.212003862,0.139302081,2842.504792,5850.208009,0.252465009,0.116931162,1.852631578
72,0.8498,10.8747,9.02496,6786.58,0.338372,-1.890013333,-2.77915,0.215561704,0.143329893,795.874931,1663.943259,0.272688689,0.135175666,1.982856957
73,0.6162,7.3732,5.53143,1767.06,1.04632,-5.01763,-7.586893333,0.277458435,0.240147838,3562.045919,7205.396942,0.476939695,0.990649524,8.308383927
74,0.7062,5.7583,4.46842,3314.45,0.958855,-2.87014,-4.11753,0.196583636,0.145481669,1899.579437,4136.748261,0.184467543,0.140052979,3.036913198
75,0.5252,6.48174,4.30295,536.484,2.30944,-3.717756667,-5.708423333,0.191807483,0.169278531,7628.739141,15061.57539,0.137900136,0.231420911,6.71271016
76,0.739,11.50806,7.82539,3375.59,0.694288,-2.795233333,-4.318456667,0.232545819,0.177534386,1120.756825,2619.572498,0.356701776,0.327667737,3.674416659
77,0.3824,5.1853,4.37677,340.308,1.78325,-5.4661,-8.320143333,0.249560316,0.236437771,17667.14847,35127.22214,0.204146113,0.710954094,13.93029891
79,0.4708,4.54949,3.31507,299.509,1.46632,-5.32221,-7.99328,0.226295043,0.204458776,15478.0433,30629.0495,0.232439336,0.597622427,10.28435956
80,0.6708,12.29205,4.93395,2217.67,0.936493,-3.520433333,-5.499136667,0.232331496,0.18809117,4804.966541,10118.5297,0.325563526,0.397500478,4.883845348
81,0.8736,22.82402,13.49014,4829.51,0.343942,-1.820573333,-2.78965,0.213581458,0.143171009,1352.580369,2796.630124,0.257578276,0.128648712,1.997819288
82,0.756,17.16775,5.40678,3429.09,0.655229,-3.067633333,-4.80039,0.228542431,0.172635442,1468.134859,3415.851221,0.328859303,0.284802014,3.464119901
83,0.896,27.33782,13.33904,6170.7,0.238777,-1.664453333,-2.624983333,0.228542431,0.151241189,848.8912176,1868.90429,0.347315357,0.162550324,1.872077589
84,0.7278,10.5421,9.07611,3677.95,0.632077,-3.86238,-6.240086667,0.243299522,0.191850193,6867.897462,13897.74349,0.433531301,0.478838685,4.418031029
85,0.73,10.34629,8.86044,3624.84,0.640612,-3.765463333,-6.135373333,0.239341844,0.187647431,6227.01455,12714.09152,0.399776448,0.41581458,4.160471004
86,0.7302,10.21446,8.80719,3557.22,0.655338,-4.004763333,-6.48325,0.246322897,0.196422105,5554.764893,11439.79087,0.45312905,0.538393254,4.752670384
87,0.719,10.15021,8.70819,3672.63,0.656268,-3.949823333,-6.310093333,0.245748942,0.193900946,7830.742932,15822.35238,0.452670901,0.506285026,4.473758087
88,0.727,10.34557,8.90065,3693.81,0.637582,-3.750306667,-6.120396667,0.24045215,0.189951536,8476.334952,16914.77941,0.412000846,0.455642149,4.423701101
89,0.5042,5.76724,4.10445,1033.38,1.26343,-5.57823,-8.064883333,0.292620236,0.2519052,13910.2509,27285.20959,0.598108149,1.36479107,9.127386559
90,0.4934,5.72682,5.00855,890.52,1.28062,-4.941106667,-7.537993333,0.287450236,0.25474258,5626.754696,11755.23938,0.461111724,1.342053128,11.64189118
91,0.4682,4.43355,3.91364,634.715,1.23763,-7.118763333,-10.3713,0.361455405,0.319201499,14078.26968,27973.20855,0.825971632,3.699744432,17.91705327
92,0.4676,5.54673,3.76596,289.129,1.63796,-4.638856667,-6.932036667,0.217754613,0.193651081,5291.774762,11177.37499,0.192758773,0.357673202,7.42219296
93,0.4672,5.50949,3.76943,289.33,1.63796,-4.635303333,-6.93633,0.217611328,0.193900946,6243.94096,12913.88281,0.189616826,0.355564322,7.500691357
94,0.4474,5.54781,3.82743,272.146,1.73843,-4.719653333,-7.25434,0.21645026,0.197110277,5850.471035,12352.05304,0.166763036,0.351888043,8.440432639
95,0.454,5.48974,3.85295,265.831,1.71617,-4.7748,-7.224563333,0.216155799,0.196767883,5649.973203,11913.45704,0.170647835,0.356407451,8.354221453
96,0.456,5.46006,3.86825,263.145,1.70055,-4.808283333,-7.171653333,0.218182059,0.196653003,5631.138586,11946.82728,0.181700026,0.35992189,7.923430677
97,0.4538,5.40135,3.83278,263.133,1.68483,-4.654183333,-7.205986667,0.218886571,0.197336691,5148.498581,10996.73003,0.184633757,0.361938395,7.841218223
98,0.6856,10.017,4.9065,1977.46,1.03876,-3.253266667,-4.656716667,0.200347913,0.153839576,3507.25286,7271.886996,0.196306925,0.175556566,3.57718539
99,0.5394,5.97541,5.30365,897.412,1.21661,-4.97545,-7.525633333,0.279620229,0.246659381,13584.31663,26894.80705,0.433683425,1.11926931,10.32337641
100,0.5256,5.9443,5.31331,818.961,1.28797,-5.15488,-7.872263333,0.285602959,0.254390082,13654.45842,27190.13203,0.425525682,1.191321649,11.19858753
101,0.521,5.93337,5.29096,798.439,1.31574,-5.284183333,-7.958076667,0.288170737,0.257546048,14103.89272,28028.14752,0.426228228,1.225734935,11.50308548
102,0.5808,5.99825,5.12689,1489.79,1.10129,-4.059753333,-6.22106,0.261382022,0.22049487,7836.527556,15599.41581,0.513825623,0.948726406,7.385590469
103,0.641,8.19182,6.99421,1585.8,0.987281,-7.762143333,-10.3818,0.350457887,0.292601675,24390.98264,47922.32412,1.688240929,4.866685863,11.53078516
104,0.4856,4.49346,3.41581,637.522,1.24906,-6.161476667,-9.261813333,0.292291468,0.256490515,13099.32798,26351.26654,0.663613408,2.059332724,12.41284579
106,0.5262,4.64023,4.09997,1422.49,1.06928,-5.892663333,-8.480806667,0.31608254,0.271659231,4589.041147,9537.610297,0.830521216,2.31785946,11.16339675
107,0.5322,7.14066,5.08524,1051.86,1.32285,-4.46903,-6.793443333,0.239714649,0.206601136,11038.21626,22012.33026,0.309132019,0.54418648,7.041476736
108,0.5702,6.3306,4.52097,1176.44,1.12223,-4.474576667,-7.25782,0.249789293,0.222143343,10558.32674,21097.99267,0.326306263,0.676815493,8.296690193
109,0.5758,6.43864,4.7481,1159.23,1.12574,-4.553823333,-7.325206667,0.249099244,0.22152717,10544.72319,21104.99632,0.32512471,0.676548969,8.323562598
110,0.598,5.94533,4.22739,1774.11,1.00424,-4.429613333,-6.703006667,0.268916761,0.227008198,8326.861634,16867.57552,0.576036723,1.113949521,7.735267399
111,0.4054,5.92566,5.81418,348.21,1.68224,-4.08935,-6.435493333,0.212956287,0.197336691,10232.46214,20197.80088,0.142939332,0.343848524,9.622222776
112,0.595,7.75981,7.14765,1430.19,1.1599,-3.646526667,-5.523096667,0.231465044,0.18809117,7677.287104,15261.67645,0.338904488,0.44705037,5.276417231
113,0.588,7.73482,5.71785,1668.18,0.979447,-3.64006,-5.5671,0.235757142,0.190367156,13280.8681,26185.10109,0.363884098,0.46659889,5.129093495
114,0.6258,8.13042,5.47442,2421,0.810556,-3.842536667,-6.368936667,0.250470093,0.203714472,8276.293476,16683.95176,0.451187081,0.600593521,5.324563103
115,0.7402,12.57098,10.82742,2769.29,0.647122,-1.855643333,-2.827383333,0.183256975,0.126141008,3865.114187,7637.295353,0.140775306,0.080174834,2.278093688
116,0.4596,6.51795,6.25217,568.093,1.87078,-3.83166,-5.87017,0.205335527,0.179655093,9279.731638,18520.12881,0.162176492,0.268964219,6.633864518
118,0.6302,10.92956,6.85619,1459.42,1.11342,-3.57465,-5.295163333,0.232652642,0.188674199,2600.2243,5652.191309,0.326551199,0.408950082,5.009322682
119,0.568,5.63222,4.90729,953.171,1.43768,-4.06285,-6.2302,0.24500134,0.212116949,13601.48125,26444.38254,0.346780028,0.698780739,8.060218958
120,0.6752,6.16099,5.90611,2090.61,1.08253,-3.248533333,-4.90642,0.233077703,0.187197991,1726.096694,3611.172669,0.357286492,0.435472543,4.875331732
121,0.7634,13.91201,8.96117,3367.51,0.633526,-2.636353333,-4.206603333,0.21585962,0.158451889,2467.759879,5150.669317,0.266098066,0.197028189,2.961738008
122,0.576,5.46218,4.59563,734.196,1.83317,-5.08874,-7.66303,0.27520053,0.244605935,6730.96288,13449.0555,0.422035234,1.216598834,11.53077976
124,0.582,6.0722,4.11181,1302.94,1.16455,-3.930846667,-6.106176667,0.242250373,0.206687615,9026.690346,18196.49794,0.366473528,0.676276568,7.381450679
126,0.356,4.44036,3.90831,221.811,2.33617,-5.598986667,-8.389376667,0.238015046,0.216880326,9973.568314,20228.65355,0.174777812,0.431866278,9.883778108
128,0.6976,9.26829,6.21673,2892.75,0.795419,-3.27482,-4.94612,0.240634864,0.188237841,5205.689288,10498.67979,0.416228079,0.452617702,4.349708488
130,0.4554,5.55847,4.74922,591.503,1.42546,-5.2805,-8.109966667,0.287811764,0.259900167,15538.2836,30812.55733,0.346408808,1.176047352,13.57987817
134,0.4868,4.30724,3.46842,463.167,1.92701,-6.730036667,-9.30083,0.292620236,0.242866867,12381.1966,24082.98941,0.615943318,1.410336012,9.158868817
135,0.3798,4.43495,3.47861,241.669,2.24368,-5.42616,-7.90614,0.222660842,0.196422105,583.1890742,1647.464985,0.244362751,0.522855147,8.558671808
136,0.5116,4.49188,3.54288,781.89,1.73966,-4.49136,-6.341433333,0.212956287,0.173760328,3000.901599,6138.90803,0.229866254,0.299340941,5.208958441
138,0.6792,8.82374,6.2087,2123.15,0.961965,-2.834813333,-4.435896667,0.209034508,0.160451344,8890.714857,17503.44684,0.232477948,0.211425705,3.637776517
141,0.4314,7.12611,4.89301,423.782,1.98392,-5.11439,-7.568703333,0.243730352,0.223020654,9401.872046,19245.00825,0.200512866,0.484659056,9.668388182
142,0.4578,6.71352,5.54656,795.914,1.15402,-4.138293333,-6.583566667,0.225930923,0.199417549,24357.97352,48016.84183,0.256000306,0.529220298,8.269057272
144,0.5524,4.54884,3.33078,614.474,1.51276,-2.892513333,-4.451636667,0.145384053,0.117900684,3148.224837,6596.228662,0.064483832,0.060191427,3.733737598
145,0.3904,5.15455,4.21345,144.057,2.00679,-3.6436,-6.06726,0.140058746,0.139773212,27372.46658,53683.59833,0.046977265,0.084956433,7.233833898
147,0.5828,5.94406,5.31262,1808.02,0.925851,-4.956826667,-7.522836667,0.297012619,0.254695318,3021.384323,6512.320096,0.823153128,2.045062443,9.937701132
148,0.5958,8.98673,4.2209,1305.01,1.42089,-18.0609,-24.86773333,0.78476933,0.736609534,8452.215625,17645.07764,1.033587504,5.916965629,22.89875064
149,0.4752,4.64956,3.80044,726.225,1.19633,-5.5692,-8.730946667,0.296711167,0.267153705,18911.77353,37561.25826,0.511490855,2.057861043,16.0930427
150,0.5004,5.04792,4.38484,814.426,1.30477,-5.267836667,-7.991286667,0.286719367,0.255163794,8348.788747,17034.55009,0.416936266,1.221984331,11.72346405
151,0.6894,11.33135,3.49756,2526.49,0.792332,-4.73841,-7.28562,0.26780732,0.227678169,6907.762141,13834.95331,0.505922762,0.805524474,6.368754557
152,0.6352,8.23629,5.65111,2133.69,0.909496,-3.755586667,-5.79987,0.247371907,0.205457003,8631.856328,17350.85494,0.411148548,0.629570321,6.124991311
153,0.5642,13.10382,3.67767,711.658,1.322,-3.48452,-5.502603333,0.184648692,0.158107246,12870.93489,25255.86795,0.129535132,0.171018239,5.280983973
154,0.4784,13.00636,3.46761,505.219,1.57831,-4.25385,-7.00876,0.18784102,0.171236018,21878.80128,42394.64116,0.127969083,0.224488746,7.016968184
157,0.5012,6.03389,5.71586,617.197,1.42403,-2.220953333,-3.648153333,0.132754432,0.110231289,9495.131359,19182.80758,0.050642008,0.04774413,3.77110876
158,0.4238,5.85254,4.25768,227.343,2.20818,-3.621523333,-5.98155,0.154902072,0.148113055,14678.71255,29037.47307,0.064512525,0.120984117,7.501434303
159,0.6446,9.3993,5.21411,1879.08,0.901246,-5.068183333,-7.248086667,0.241269237,0.190367156,7137.540232,14550.36923,0.404499944,0.462002281,4.568626403
160,0.66,9.32283,5.599,1979.4,0.940569,-3.32519,-4.92066,0.235656658,0.186742701,5591.917622,11417.4313,0.369716469,0.42479697,4.59592153
161,0.6338,7.87306,5.02701,2004.72,0.898447,-4.33802,-5.887746667,0.24902199,0.202953987,11116.15158,22372.91552,0.45917126,0.642515215,5.597172741
162,0.571,5.59976,4.84057,1107.2,1.49156,-3.025573333,-4.937963333,0.156837334,0.128236302,9219.669244,18599.26319,0.082477342,0.080521212,3.905131278
163,0.712,6.69182,5.06793,3904.94,0.730236,-3.186426667,-4.87161,0.246241299,0.19171794,3924.32857,8069.086417,0.47389806,0.510116093,4.305703155
164,0.7112,6.68192,5.08108,3825.19,0.74391,-3.20653,-4.859086667,0.245831334,0.191585185,4280.701618,8749.504199,0.471833093,0.51756844,4.387724792
165,0.7102,6.67231,5.06752,3821.51,0.746605,-3.18512,-4.9242,0.245913592,0.19171794,4736.403325,9621.672072,0.477329223,0.517169695,4.333861579
166,0.7102,6.65273,5.06277,3776.28,0.755924,-3.21359,-4.957323333,0.24607771,0.192113209,4631.697904,9429.55656,0.471472251,0.520303649,4.414288628
167,0.8336,18.75501,13.37911,3463.71,0.425946,-1.978093333,-3.1449,0.206240979,0.141652217,3983.241603,8032.265657,0.22309372,0.125326631,2.247066946
168,0.5338,6.8318,3.73291,1193.73,1.05182,-4.798826667,-7.221593333,0.262875207,0.223929301,7393.846018,15364.71148,0.486553837,0.916179537,7.531989
169,0.5302,6.8305,3.71719,1195.37,1.05415,-4.775266667,-7.26088,0.264382917,0.225778945,8316.302008,17144.16643,0.494268154,0.950925046,7.695620592
170,0.5294,6.87946,3.53974,1115.15,1.07753,-4.966246667,-7.499116667,0.268126784,0.23097772,8517.305545,17477.9987,0.495533125,1.036444695,8.366299993
171,0.6506,11.48971,3.48899,1650.46,0.907012,-3.467786667,-5.29972,0.234640734,0.188529351,12461.05191,24637.09837,0.362301287,0.448104499,4.947313356
172,0.4392,6.60314,5.66314,583.026,1.49249,-5.08733,-7.737563333,0.276115771,0.247587512,2410.100287,5053.551833,0.303672445,0.845807259,11.14104718
173,0.4598,6.93247,6.0951,658.174,1.45916,-4.77749,-7.207713333,0.267324326,0.236363894,2557.348494,5537.972714,0.331298089,0.787827206,9.51200423
176,0.6048,11.03089,9.17864,1249.73,1.00746,-5.324156667,-8.49566,0.27086472,0.245833966,5270.158455,11096.06301,0.355237992,0.777965528,8.759936105
177,0.6124,11.39418,11.07263,1276.27,0.982365,-5.515536667,-8.418813333,0.268864476,0.243038697,8062.510786,16429.90273,0.345300224,0.736568585,8.532500518
178,0.6132,11.07211,9.50667,1283.28,0.988926,-5.288633333,-8.329116667,0.270155712,0.244927286,7730.125309,15842.85571,0.350184208,0.754297791,8.616011502
179,0.6026,11.21563,10.87494,1278.57,0.985981,-5.517636667,-8.652683333,0.269540014,0.244159311,6129.756091,12569.29534,0.338667597,0.740427811,8.745186343
180,0.3924,6.42766,5.80877,388.546,1.47711,-3.93169,-6.01977,0.208693604,0.18896211,18120.3397,35872.44161,0.151634758,0.31118635,8.208839559
181,0.7222,6.8778,5.18257,3809.9,0.736883,-3.30476,-5.1442,0.252459399,0.198007273,4847.445282,9870.931763,0.534039816,0.615855307,4.612804428
182,0.7044,6.92233,5.54083,3881.15,0.740906,-3.598656667,-5.341626667,0.254094633,0.200464961,3153.713121,6657.551103,0.52671572,0.627383315,4.764492808
183,0.4596,4.82905,4.48972,648.979,1.16973,-5.482226667,-8.4321,0.288170737,0.260355875,12124.3254,24264.29831,0.363275623,1.188343151,13.08475522
185,0.4486,4.74814,3.78436,418.038,1.30283,-5.957806667,-8.744006667,0.289928507,0.255090479,19489.25723,38821.56984,0.396973124,0.988420371,9.959569666
186,0.7126,9.98598,8.78636,3144.95,0.771567,-3.57071,-5.76293,0.248242918,0.196189672,5380.703441,10986.17808,0.4601092,0.531134281,4.61746282
187,0.634,10.08334,8.29586,1585.49,0.947009,-2.835673333,-4.633383333,0.196800244,0.153167985,12283.07896,24085.15697,0.181650739,0.171419472,3.774704644
188,0.5316,5.11866,4.14297,821.537,1.60306,-4.33586,-6.779506667,0.242690155,0.211819869,11823.24108,23474.98628,0.314307511,0.656626571,8.3564859
189,0.5924,6.92762,6.10595,1086.17,1.43826,-4.005986667,-6.10711,0.241717559,0.202078201,5169.131176,10421.73755,0.356897894,0.562956196,6.309437018
190,0.4068,5.09322,4.44244,390.237,1.49981,-4.56671,-6.877663333,0.224322193,0.202567453,17372.69228,34799.1388,0.1865307,0.416804782,8.938041448
191,0.6928,7.80429,5.88473,2885.95,0.800823,-3.341133333,-5.063443333,0.247927912,0.195838102,1155.979662,2614.068202,0.466367707,0.540418247,4.635125794
192,0.7808,13.85309,5.22754,3959.01,0.597987,-3.30896,-4.914176667,0.229573245,0.170514735,368.7240884,1018.08705,0.346569767,0.280255823,3.234625171
193,0.7898,11.39005,7.08849,4228.07,0.58467,-2.800573333,-4.317223333,0.238871956,0.178514309,261.5263248,877.2895397,0.417646165,0.350163096,3.3536819
194,0.6264,5.65344,4.07573,1763.34,1.00727,-4.452346667,-6.48372,0.274268495,0.228843531,3204.464079,6983.079309,0.610333401,1.041402312,6.825137279
195,0.6016,12.00094,11.06312,1061.95,0.965457,-6.942076667,-10.69553333,0.303757695,0.291462241,9681.640856,19568.15072,0.309964519,1.06860335,13.79000866
199,0.4342,5.54395,3.86309,222.252,1.62444,-6.423126667,-9.89515,0.32683554,0.30797943,16945.18836,33806.67055,0.220466775,1.357148451,24.62318326
200,0.6052,5.6853,5.37606,1619.58,1.07587,-3.737593333,-5.65671,0.249941372,0.20812597,2427.783458,5055.173943,0.434842778,0.698458348,6.42492766
201,0.6202,6.30636,5.13016,1567.33,1.10057,-3.84316,-5.774706667,0.253884303,0.212042915,696.642049,1780.290081,0.452721127,0.748531152,6.61361803
202,0.4402,5.19905,3.7128,516.012,1.6479,-9.264373333,-13.3087,0.444404719,0.414103596,14164.12778,29066.87582,0.322038684,2.424193492,30.11058748
