No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
53,0.828044,8.90301,6.54764,5005.69,0.590909,-2.545756667,-3.8122,0.227490263,0.165843681,31.26527689,355.5386515,0.340467267,0.252311112,2.964292153
54,0.657173,7.43227,4.98284,2094.93,0.929552,-3.67396,-5.433813333,0.242250373,0.193399418,9134.419274,18084.33121,0.421462199,0.525656132,4.988880457
55,0.374086,6.57831,5.62773,530.51,1.49249,-5.089806667,-7.654986667,0.276115771,0.247471421,2412.24202,5056.654857,0.303530444,0.850491813,11.20799353
58,0.562155,11.37049,10.53622,1161.04,0.982365,-5.318196667,-8.411183333,0.269073292,0.24296927,8062.862218,16430.59625,0.344562934,0.727747922,8.448359939
59,0.561631,10.9628,10.38233,1142.11,0.985981,-5.50007,-8.492456667,0.269125363,0.244481254,6118.815374,12547.46064,0.339991739,0.734029032,8.635845496
65,0.476574,9.0113,7.26546,1264.4,1.02442,-3.26003,-5.18268,0.204413642,0.166394573,10628.872,21203.68521,0.207526243,0.247934927,4.778864078
66,0.323907,6.09505,3.7258,526.09,1.32355,-4.649896667,-6.933723333,0.245583756,0.21700917,18259.72605,36104.13411,0.289503576,0.635314938,8.777990887
67,0.303569,6.20935,3.83804,477.947,1.32991,-4.789483333,-7.241363333,0.252169558,0.225527825,17525.88832,34637.97872,0.284680401,0.701903248,9.862333277
68,0.724375,6.90189,4.8248,2784.87,0.833729,-3.54189,-5.323733333,0.254164549,0.202761254,1719.452273,3850.210618,0.519474572,0.659840459,5.080829704
69,0.852688,13.83317,6.7457,3789.31,0.567973,-3.222946667,-4.864976667,0.234125049,0.172863332,317.6132849,861.5280048,0.381297019,0.30441141,3.193430788
70,0.811024,8.63154,6.6636,3513.94,0.68036,-3.442296667,-5.107013333,0.254582041,0.197336691,699.3686709,1633.379611,0.541207407,0.575564103,4.253926281
78,0.619825,8.64402,5.20392,1581.29,1.04219,-3.024136667,-4.88937,0.210043703,0.164136955,3808.8642,7760.588804,0.231070685,0.230917405,3.997346613
79,0.621341,8.88253,5.24969,1617.02,1.03958,-3.129086667,-4.853326667,0.210043703,0.164136955,4148.018291,8415.303559,0.230563468,0.228233615,3.959579841
81,0.551539,5.91593,4.08361,1030.86,1.16997,-5.26588,-8.07521,0.301055223,0.264324855,7844.377667,16053.08901,0.658955275,1.798808872,10.91915607
82,0.693818,8.4144,5.15676,2377.59,0.856166,-3.78573,-5.925563333,0.245334967,0.197785171,5810.667444,11867.54302,0.430690974,0.548839961,5.09729708
84,0.362674,5.97774,5.06104,462.026,1.7783,-4.384543333,-6.776883333,0.232545819,0.20795979,7299.245126,14558.58926,0.217052301,0.482187843,8.886113453
85,0.436185,5.87195,4.61496,717.879,1.521,-4.47765,-6.866033333,0.246647983,0.214476109,6856.984793,14178.64827,0.339113345,0.719679074,8.488950195
87,0.655283,6.26562,5.61507,1465.29,1.21508,-3.934766667,-5.77205,0.240268776,0.196537744,3994.279899,8148.503793,0.38444101,0.534463501,5.560941597
88,0.268994,4.97234,3.63251,365.453,1.64828,-3.703533333,-5.83858,0.195264224,0.173760328,6883.075636,13880.5921,0.155105491,0.278492116,7.182005336
89,0.271411,4.90976,3.9552,400.871,1.5972,-2.668636667,-4.404546667,0.150527185,0.127078434,3402.694714,7040.519495,0.07143102,0.079285939,4.439860386
90,0.297276,5.05915,3.79625,459.067,1.59271,-3.625806667,-5.708206667,0.198080845,0.174850166,8133.375424,16247.30996,0.161792559,0.282857552,6.99309174
91,0.270088,4.97262,3.63143,361.797,1.66268,-3.796573333,-5.800756667,0.194591439,0.171236018,8735.294189,17395.02808,0.157722517,0.259106325,6.57119427
92,0.260999,4.79289,3.69367,325.202,1.6758,-3.79471,-5.922246667,0.195707847,0.174418297,5668.613586,11595.65119,0.159035021,0.289961364,7.293019165
93,0.291213,4.89645,3.6173,450.165,1.59515,-3.56318,-5.683166667,0.196583636,0.174418297,10341.07932,20465.908,0.1623083,0.284778407,7.018209346
94,0.278849,4.93571,3.58992,405.942,1.60993,-3.56131,-5.677476667,0.192517907,0.169529291,9724.890713,19316.37412,0.151690104,0.255694132,6.742539566
96,0.678413,13.93222,13.69287,1512.86,0.861631,-5.16155,-7.639343333,0.265288974,0.228889348,2337.841939,4897.554175,0.436144901,0.799974676,7.336778893
97,0.673592,9.36813,7.65002,1909.86,0.866746,-3.572513333,-5.29089,0.238587923,0.18809117,3334.168566,6862.828188,0.395352849,0.448148988,4.53416728
98,0.675316,10.12585,7.70285,1884.98,0.865497,-3.538606667,-5.150956667,0.236553934,0.185180792,4396.432686,8910.255125,0.383668566,0.421503307,4.394452341
101,0.535462,8.08398,4.58115,1678.45,0.915242,-4.232423333,-6.683976667,0.253176847,0.210913185,7519.92056,15355.63174,0.49290241,0.814054042,6.606208657
102,0.510262,7.91313,4.60238,1681.96,0.907269,-4.257323333,-6.645546667,0.252603702,0.211595392,9644.904569,19438.05134,0.482228178,0.803712836,6.666660081
104,0.542225,6.75872,6.70804,805.681,1.69759,-3.57525,-5.43749,0.213113303,0.178125628,5921.251043,11875.94881,0.219370818,0.306400721,5.586900278
106,0.447322,5.22406,4.12249,697.087,1.22616,-5.29407,-7.87431,0.2912922,0.254813354,6585.581457,13565.69166,0.509371551,1.332922535,10.46719262
108,0.622418,7.21509,5.17513,1741.4,0.96381,-4.429406667,-6.773703333,0.26844425,0.227056481,3089.450349,6556.525859,0.547919649,0.999982812,7.300215014
109,0.469662,5.88567,3.38999,1186.27,0.998153,-4.238323333,-6.305733333,0.256818851,0.216228893,10328.75736,20861.7805,0.464693418,0.820443748,7.062236875
110,0.5057,8.74023,7.17554,1102.76,0.99094,-3.648853333,-5.45563,0.237822643,0.194882931,15758.85879,30980.50313,0.373352124,0.530382997,5.682388961
111,0.547693,11.16658,9.75541,968.596,1.19375,-4.75917,-7.495026667,0.263460403,0.23462017,7136.952822,14276.40995,0.346051625,0.754184268,8.717592562
112,0.612736,5.39057,4.14728,1327.07,1.31908,-3.882016667,-5.70768,0.242952208,0.196189672,2838.143744,6088.705689,0.396418151,0.521020426,5.257281229
113,0.535874,7.53359,5.17773,1014.92,1.12374,-6.38215,-9.957103333,0.303493827,0.283159312,6809.095037,13746.76688,0.418670198,1.256559268,12.00524206
117,0.602709,5.95402,4.6164,1446.78,1.10463,-3.838973333,-5.900733333,0.25402462,0.211894376,3432.89381,7332.829895,0.461446963,0.751291208,6.512481548
120,0.21314,5.31548,4.24463,128.48,2.14248,-7.478706667,-11.47946667,0.299932647,0.307780102,15753.40858,31257.44054,0.134416464,0.705656825,20.99911883
124,0.342081,5.07085,3.74283,268.591,1.44866,-4.30871,-6.042423333,0.217754613,0.17927895,11191.20206,22494.09695,0.237877588,0.303072051,5.096269111
126,0.538784,8.30671,6.29165,1330.63,1.01674,-3.7962,-5.579133333,0.235252723,0.190641518,7717.499285,15582.72015,0.361975736,0.476362146,5.264022957
127,0.666495,6.018,5.10511,2179.15,0.918977,-3.94976,-6.084923333,0.269384916,0.222474919,1749.168288,3946.576662,0.64074789,1.0716962,6.690283131
128,0.656914,6.02233,4.67307,1724.25,0.959339,-4.141726667,-6.177723333,0.27876652,0.228613544,3259.070368,6942.471447,0.729115061,1.146587849,6.290298529
131,0.392003,8.68497,7.44113,727.103,1.37401,-2.70227,-4.218813333,0.162661579,0.130213152,29234.42767,56738.69693,0.091391863,0.088430112,3.870371348
134,0.598625,5.49305,4.98641,1330.85,0.925783,-4.885986667,-7.50969,0.301055223,0.260518643,5630.916101,11831.52933,0.835356445,2.415862076,11.56805381
135,0.48884,5.35483,4.33587,1226.81,1.03022,-4.54264,-7.092623333,0.279195168,0.240389924,5499.693061,11396.45113,0.603079165,1.37872098,9.144543934
141,0.532585,7.29809,5.67072,466.516,2.71918,-2.928203333,-4.663966667,0.170127465,0.143064683,6107.153399,12172.5435,0.100220587,0.120244269,4.799184383
142,0.357105,4.96228,4.73903,487.808,1.49933,-4.550263333,-7.155426667,0.257412174,0.23110688,9963.127149,19735.65344,0.307489563,0.821087355,10.68117366
143,0.711208,8.71336,7.46421,2419.54,0.770453,-3.550153333,-5.558223333,0.252314685,0.205724374,2185.95339,4709.607224,0.459876187,0.616487021,5.362199987
151,0.561882,10.60137,10.50323,1427.12,0.882268,-3.267226667,-5.084593333,0.217467638,0.172406058,10046.27692,20371.93932,0.271091922,0.295198256,4.355692399
152,0.557221,10.42751,10.33306,1377.16,0.893987,-3.42698,-5.366603333,0.219993851,0.177335064,12260.53523,24733.89868,0.286226872,0.341088584,4.766688489
153,0.455291,10.65593,10.54228,1050.32,1.01266,-2.666066667,-4.072883333,0.187322704,0.145332284,18139.05102,35784.30117,0.150993108,0.138785808,3.676613054
154,0.440413,10.47999,9.45825,1036.24,1.02149,-2.639593333,-4.01817,0.185194875,0.143645512,19475.09096,38372.70903,0.146760351,0.132666041,3.615855102
155,0.54973,10.37126,10.2794,1410.26,0.893387,-3.309523333,-5.25091,0.218886571,0.176730191,9567.378568,19436.0936,0.277712808,0.33296687,4.795844634
156,0.548986,10.4168,10.32251,1402.09,0.890303,-3.227476667,-5.117333333,0.215561704,0.171942727,12093.00949,24373.30719,0.260260256,0.294498275,4.526212024
157,0.474253,10.81664,10.72226,918.696,1.16569,-2.65841,-4.082323333,0.183256975,0.14322405,12430.37721,24791.27775,0.140445327,0.131033656,3.731947764
158,0.431924,9.34778,9.27688,1046.81,1.03173,-2.59722,-4.028233333,0.183818246,0.142636121,20873.45199,41101.79271,0.143323561,0.127302566,3.55287198
159,0.486177,10.02002,9.91723,1125.49,0.990438,-3.026183333,-4.58969,0.208177919,0.162951046,10727.51513,21648.38959,0.230559361,0.232314204,4.030444966
160,0.495697,10.32502,10.21874,1188.83,0.960732,-3.041653333,-4.383536667,0.209541612,0.161409786,9815.117601,19974.65173,0.237550178,0.220263854,3.708923409
161,0.733491,10.21454,5.88284,2538.98,0.764371,-3.511233333,-5.374886667,0.255475003,0.202078201,4441.979419,9100.156855,0.531461271,0.63721626,4.795956317
162,0.755666,7.98704,5.52182,3039.12,0.730038,-3.496323333,-5.32326,0.27086472,0.217073414,3852.992479,7808.667628,0.710423195,0.968736592,5.454419838
164,0.31223,5.86916,3.93445,609.397,1.26954,-4.611536667,-6.98348,0.247848854,0.221583636,10881.19011,21746.67069,0.279223995,0.659139214,9.442443713
165,0.285484,5.48138,4.10863,483.549,1.30564,-4.80918,-7.34715,0.254996129,0.23084808,16017.21553,31696.36825,0.280451837,0.743748666,10.607863
166,0.26525,5.40312,3.8422,462.944,1.3287,-4.928746667,-7.51803,0.257083406,0.232372915,16118.68839,31904.59349,0.279718087,0.732066114,10.46862749
167,0.249746,4.63056,3.61894,426.731,1.35072,-5.05141,-7.47755,0.256084138,0.229072016,23041.41393,45192.69083,0.27890062,0.710626488,10.19182371
168,0.343828,7.12611,6.70427,530.837,1.44287,-4.21391,-6.282276667,0.232545819,0.201582009,12876.23871,25374.34391,0.285944014,0.550461784,7.700273579
171,0.647246,6.02407,4.30902,1743.68,1.16306,-4.17767,-6.303906667,0.265401103,0.221864609,3083.647279,6510.453643,0.556553442,0.977435174,7.024915131
172,0.64781,6.63275,4.17305,1682.41,1.1646,-4.245333333,-6.228663333,0.265007563,0.22020263,3311.3168,6950.213757,0.560404042,0.955675648,6.821333012
173,0.645611,6.02407,4.25173,1803.7,1.11108,-4.193333333,-6.29985,0.268549633,0.223982023,4154.62303,8554.771706,0.589691193,1.024676365,6.950596361
174,0.648965,6.01939,4.2463,1815.54,1.07862,-4.336056667,-6.456936667,0.273795985,0.229253736,3629.406039,7658.866681,0.642772672,1.182506842,7.358787288
175,0.635537,6.47839,4.21472,1934.52,1.06295,-4.115746667,-6.191906667,0.266123971,0.220553026,3284.52643,6911.573227,0.578253236,0.955269017,6.607963138
176,0.636267,6.44971,4.17826,1945.69,1.06153,-4.15087,-6.199846667,0.267108179,0.221129332,3008.121735,6418.705966,0.580674161,0.962783058,6.632174274
178,0.769955,6.17717,5.82599,4155.96,0.749009,-3.461796667,-5.1785,0.26917738,0.210759759,1455.472812,3217.46988,0.722944908,0.866819993,4.796050064
179,0.501764,6.14711,4.52192,1198.43,0.992771,-3.731603333,-5.563793333,0.230472286,0.18924767,5622.869917,11398.9072,0.314908502,0.429769102,5.458971089
180,0.482528,4.65895,3.76976,621.117,1.30528,-5.315793333,-7.389783333,0.283685958,0.223074762,3402.643339,7488.245912,0.641936539,0.79558306,4.957393834
181,0.405572,5.61731,4.58971,1025.69,1.17978,-3.99575,-6.051383333,0.236849538,0.200670732,14084.43097,27966.09813,0.355218509,0.610645631,6.876281675
182,0.609656,5.27949,3.94037,1010.4,1.75748,-2.68149,-3.97319,0.163501177,0.124910395,4878.977418,9693.169154,0.094790771,0.076139049,3.212930888
184,0.764947,14.75972,5.25015,2562.42,0.739806,-3.4209,-4.967513333,0.240268776,0.184859864,839.9935275,1905.64904,0.423473969,0.424675294,4.011347333
185,0.836047,12.31272,6.66574,3557.38,0.65299,-2.70418,-4.141983333,0.227253458,0.16851528,-336.9169755,-207.3344824,0.333196772,0.26643845,3.198571804
186,0.569913,5.79346,3.95002,1443.59,1.02128,-4.48815,-6.815156667,0.271860722,0.229837889,4948.461033,10106.95086,0.611184833,1.188802834,7.780316329
191,0.704101,7.19603,5.3983,3916.42,0.722295,-1.847376667,-2.760236667,0.183256975,0.126484804,1249.831533,2628.893527,0.142274946,0.081690726,2.29670025
192,0.403587,6.19538,6.12107,666.48,1.38595,-3.801226667,-5.905666667,0.224070111,0.193525476,8911.62073,17986.80367,0.240314884,0.416394325,6.930812076
194,0.278097,5.76612,5.29584,518.704,1.10605,-4.967676667,-7.68622,0.258961301,0.229659186,22607.01986,44703.37014,0.353241816,0.886608807,10.03968123
195,0.64235,7.26276,5.39457,2176.87,0.890275,-4.07258,-6.219136667,0.254582041,0.209106809,5938.96012,11882.04057,0.493229976,0.7310687,5.928826191
197,0.638593,6.30243,4.92881,1924.02,0.857628,-4.72644,-6.82907,0.287086116,0.233594725,2092.160862,4733.213613,0.859637672,1.434574037,6.675249742
201,0.432615,6.03525,3.55595,896.895,1.10262,-5.18303,-7.858716667,0.276115771,0.240111646,8599.382654,17630.51669,0.605322163,1.45077654,9.586806026
204,0.344648,4.52509,3.57977,531.68,1.68326,-4.195506667,-6.282543333,0.211520868,0.183879025,12576.25098,25179.00282,0.205737082,0.362199646,7.041990534
205,0.346474,4.55877,3.62097,568.755,1.638,-4.16643,-6.223963333,0.21070553,0.183040114,12806.49669,25608.36884,0.203970546,0.350813838,6.879696013
206,0.711098,5.50399,4.70691,3158.77,0.851411,-2.973593333,-4.558806667,0.238110976,0.185340159,266.5832399,936.0823418,0.406576765,0.430373427,4.234117284
207,0.284464,5.25312,4.34053,470.194,1.36621,-5.41913,-8.063043333,0.263518554,0.238554658,19058.50194,37377.56713,0.313833908,0.886028297,11.29295815
210,0.505502,5.72951,3.71458,502.49,0.951333,-6.159866667,-8.874693333,0.319283252,0.272247848,6332.88243,13114.42518,0.699279067,1.595007787,9.123726777
212,0.252899,6.82532,5.22176,528.638,1.26745,-4.361333333,-6.597473333,0.233708699,0.206340407,29915.67932,58151.40176,0.269204734,0.555892837,8.259778032
213,0.279587,7.01349,5.55881,559.187,1.21167,-4.317916667,-6.454376667,0.229912253,0.19756165,26039.51067,51344.79157,0.274861792,0.489490599,7.123443319
214,0.707358,11.54104,8.55611,2649.22,0.702067,-4.06366,-6.284106667,0.278334224,0.229434516,2769.338813,6095.504836,0.728811689,1.236204852,6.784769622
215,0.295088,5.84364,5.51512,526.241,1.43835,-3.872096667,-6.027333333,0.219993851,0.194882931,11874.52798,23448.24419,0.19939499,0.380589923,7.634894397
216,0.424949,6.18949,5.58442,874.466,1.3312,-3.697443333,-5.544013333,0.215710881,0.180940627,12093.66641,23504.54224,0.236114623,0.343833758,5.824861733
217,0.128369,5.84885,5.06329,107.883,2.03698,-5.012746667,-7.82063,0.210375694,0.209666516,19515.09105,38810.59059,0.088000691,0.304226558,13.82837132
218,0.670202,6.527,4.72033,1778.28,1.11548,-3.78336,-5.731803333,0.248164349,0.203431224,2489.907136,5223.430105,0.426123346,0.60448398,5.674262963
219,0.64873,6.61623,4.73547,1763.33,1.09675,-3.481976667,-5.29623,0.23243877,0.18809117,2818.86199,5786.012876,0.330528279,0.409396848,4.95445472
229,0.577379,6.77783,3.95582,1788.99,0.861557,-4.744113333,-7.5507,0.28407519,0.244034511,9104.801024,18259.85679,0.653469699,1.264381312,7.739494663
230,0.582461,6.57804,4.65956,1641.58,0.884567,-4.663286667,-6.842813333,0.281285772,0.231448995,7104.449694,14427.16789,0.801356084,1.403435599,7.00530327
233,0.353496,5.94006,5.3696,645.178,1.37834,-3.109786667,-4.872456667,0.187582523,0.156765733,5758.830085,11389.33746,0.139783589,0.172485178,4.935777633
235,0.569773,6.97816,5.10929,1627.24,0.905214,-4.029733333,-6.193983333,0.261199854,0.214888463,8533.301355,17187.99626,0.510588054,0.764664389,5.990460474
237,0.364922,6.56684,4.20056,564.812,1.23903,-5.54964,-7.905553333,0.28407519,0.249382699,12061.36837,24168.00654,0.466096352,1.126332106,9.666088148
240,0.700487,11.63584,11.00756,1336.12,1.12398,-3.018043333,-4.440316667,0.207656945,0.1594659,1331.99375,2821.409389,0.229314959,0.20804481,3.628979303
241,0.697117,11.64384,11.09,1343.96,1.12075,-3.00448,-4.42248,0.206598688,0.158451889,1518.860155,3176.939654,0.221275633,0.20128292,3.638591693
242,0.696863,11.29577,10.54937,1329.9,1.14718,-3.0475,-4.41938,0.207306637,0.1594659,2039.911138,4341.898381,0.226552293,0.210487267,3.716356418
243,0.701401,11.49971,10.81134,1276.81,1.14506,-3.035066667,-4.4179,0.207831198,0.159797476,2970.988819,6085.953178,0.229243423,0.210974395,3.681229188
244,0.703029,11.59971,10.91266,1335.22,1.14451,-3.020083333,-4.40551,0.208004854,0.159797476,1803.410807,3833.874364,0.230933044,0.21226205,3.676599006
245,0.703727,11.55931,10.97955,1270.71,1.143,-3.049,-4.446746667,0.208693604,0.160451344,1155.734962,2591.057362,0.23140314,0.214210565,3.702811725
246,0.45353,6.32235,3.78032,856.977,1.21319,-4.62026,-7.272883333,0.254094633,0.219310969,11007.36518,21991.24042,0.399156852,0.75752242,7.591225517
247,0.317467,5.33106,4.16414,447.777,1.49426,-4.84778,-6.71418,0.221743239,0.187197991,12975.06244,26056.46563,0.250315532,0.371902429,5.942938115
248,0.260126,5.45884,4.20662,298.205,1.49969,-4.34164,-6.26363,0.210869648,0.179467527,10078.24406,20640.56481,0.209311851,0.307158708,5.869877057
249,0.227242,4.72601,4.5464,335.262,1.50882,-4.523256667,-6.9548,0.223943599,0.206945778,25190.68734,49218.50398,0.174761794,0.445232134,10.19060571
250,0.230473,4.78717,4.59753,339.786,1.49623,-4.397603333,-6.8373,0.221743239,0.204366599,25504.16854,49758.01382,0.176065185,0.429863615,9.766010583
251,0.235776,4.86496,4.66473,388.769,1.4743,-4.31786,-6.70206,0.219443228,0.20128088,33874.47628,65939.92418,0.174649344,0.402723682,9.223594496
252,0.235744,4.83661,4.64931,357.862,1.48759,-4.385766667,-6.81602,0.221875344,0.203902038,33460.43916,65126.87063,0.179025928,0.430562591,9.620116948
253,0.489682,6.71782,5.31318,611.864,1.65926,-4.387683333,-6.44078,0.222269611,0.188818451,2756.314947,6090.206113,0.227607766,0.344483147,6.053978791
254,0.367782,4.68664,4.28263,517.168,1.47774,-4.932186667,-7.517226667,0.264894561,0.234071746,15509.59401,30598.59992,0.387348495,0.987579113,10.1983524
255,0.247776,7.15801,5.08846,529.492,1.15597,-3.898416667,-6.17023,0.200145946,0.172863332,25392.09319,50144.83017,0.195210355,0.323246064,6.623543387
257,0.254979,4.75008,3.36609,199.098,1.74975,-6.118723333,-9.348306667,0.274268495,0.254738863,18909.49756,37012.71615,0.265183499,0.984347617,14.8477959
258,0.648447,6.83209,4.16928,2042.56,0.971433,-4.137203333,-6.29536,0.266234274,0.218642329,4339.258617,8975.903696,0.599356576,0.944166304,6.301199265
264,0.310031,5.95169,4.97884,295.287,2.39766,-4.40171,-6.64977,0.211843374,0.194272428,5271.994107,10919.78815,0.158912871,0.348956452,8.783591909
267,0.585444,5.28428,4.64792,1368.7,1.21421,-4.145006667,-6.377206667,0.250844409,0.213988804,3425.298958,7055.78844,0.395454068,0.694990971,7.029802217
269,0.267556,4.93031,4.16303,269.123,1.91831,-4.864563333,-7.661373333,0.232652642,0.214682894,5340.327545,11092.6649,0.204717086,0.55175702,10.78086897
271,0.308543,4.47295,3.78335,323.088,1.46079,-5.67544,-8.623143333,0.293593963,0.270687863,11750.22962,23367.8348,0.321027819,1.230869147,15.33660417
272,0.673429,6.96614,5.8428,1524.03,1.26346,-3.437896667,-5.400156667,0.235957515,0.193018497,1505.327833,3317.518387,0.339636859,0.454637458,5.354394801
273,0.290906,4.99401,3.35896,296.356,1.36492,-6.12236,-9.17505,0.287450236,0.263971426,14367.06228,28815.37888,0.306503266,0.736618544,9.613190145
278,0.264394,7.33038,5.85474,420.001,1.57516,-4.253693333,-6.745543333,0.202518105,0.183378096,18777.9881,36913.6179,0.144020605,0.264458239,7.345011195
279,0.815057,9.3246,6.63341,4265.56,0.613586,-2.985546667,-4.44829,0.238302292,0.17927895,1252.782397,2693.354781,0.408245866,0.362763025,3.554358343
280,0.489117,5.37641,3.73134,572.314,1.62985,-4.34282,-6.37932,0.228194124,0.197673589,3265.053459,7018.027359,0.261718142,0.466619451,7.131633251
283,0.43494,8.21931,4.12189,755.779,1.27633,-3.86763,-5.70558,0.20173963,0.160451344,11379.12436,22859.08309,0.192072671,0.201966921,4.206052219
284,0.479103,6.13814,3.83084,874.072,0.999903,-6.380823333,-9.752713333,0.343615222,0.309647307,9974.616645,20008.48763,0.660300331,2.355168817,14.26725813
288,0.479765,6.00053,4.71082,909.443,1.36113,-4.15562,-6.523766667,0.244157558,0.211520245,6786.060685,13740.24115,0.352732967,0.704531706,7.989405833
289,0.386447,4.78644,4.1075,604.677,1.42835,-5.861083333,-8.656886667,0.297906387,0.262065208,14729.52382,29439.31929,0.504882265,1.523609706,12.07100991
