No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
432,0.76519,16.67735,16.63282,2979.86011,0.47254,-4.250073333,-6.129863333,0.27520053,0.216490924,1388.770449,2876.276635,0.775604522,0.925286369,4.771949329
433,0.76477,18.48675,18.22884,2782.98999,0.4358,-3.17934,-4.90326,0.225441334,0.16902596,6221.381097,12408.19933,0.322930336,0.268635845,3.327477354
434,0.71251,30.61617,30.44155,1370.85999,0.58509,-2.27205,-3.52127,0.187322704,0.133860301,23661.23334,45667.24578,0.154157398,0.098185186,2.547660679
435,0.7522,37.44422,37.29637,1495.81995,0.497,-2.48896,-3.875866667,0.193449942,0.14018031,14342.36043,27831.11518,0.172552647,0.117520533,2.724282343
436,0.77337,40.15486,40.0173,1602.42004,0.45092,-2.00338,-3.34641,0.192517907,0.134273467,20353.56487,39288.296,0.172777147,0.101190631,2.342685536
437,0.76123,25.82069,25.52152,2238.55005,0.46089,-2.285566667,-3.708586667,0.20309423,0.150084334,6289.098781,12575.36627,0.206541783,0.156011195,3.021397267
438,0.79039,27.32921,27.08188,2456.6499,0.399,-2.138023333,-3.376806667,0.208177919,0.15012787,4640.077386,9285.842033,0.233428414,0.157049988,2.69118887
439,0.75881,25.87294,25.57106,2193.28003,0.46021,-2.421493333,-3.7799,0.208004854,0.155408148,5844.659115,11735.06322,0.224886219,0.179762866,3.197401181
440,0.79148,28.08589,27.8263,2475.63989,0.39267,-2.28741,-3.56814,0.213581458,0.155743253,1936.415958,4063.174094,0.254687786,0.181691006,2.853548793
441,0.76268,26.03906,25.74682,2176.33008,0.4662,-2.01356,-3.32646,0.193680303,0.139242741,9622.990832,19033.09904,0.172196555,0.113951807,2.647017111
442,0.86639,24.85702,24.29876,4905.41992,0.31075,-3.36608,-4.073273333,0.25628557,0.17217516,-464.324723,-396.8090373,0.587409277,0.299143394,2.037035543
443,0.7997,9.93956,8.24197,4897.37012,0.49286,-2.509443333,-3.859606667,0.231900117,0.168771552,3107.048357,6286.779472,0.36583548,0.266555212,2.914481799
444,0.7997,9.93956,8.24197,4897.37012,0.49286,-2.509443333,-3.950153333,0.231900117,0.168771552,3107.048357,6286.779472,0.36583548,0.266555212,2.914481799
