No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
837,0.807684631,0.311645146,0.32248739,0.22696777,0.084519139,0.925748586,0.921728817,0.210043703,0.148159113,0.230148962,0.21804851,0.239829345,0.150062014,2.502813223
838,0.772771149,0.173990927,0.183356071,0.294429322,0.100689474,0.902163978,0.89991237,0.224322193,0.164427255,0.1884531,0.177566859,0.313013856,0.231638185,2.960101349
839,0.805743175,0.236570021,0.237499748,0.317424477,0.08392681,0.892738119,0.896881445,0.219856754,0.158107246,0.235814126,0.227344547,0.289857851,0.197951597,2.731705848
840,0.743442079,0.220531982,0.231863007,0.219351299,0.111663807,0.884738894,0.874195769,0.216155799,0.165000726,0.128878624,0.116906123,0.262181305,0.226676927,3.458323262
841,0.605107905,0.097640047,0.103737807,0.164335804,0.171868937,0.878442418,0.878900129,0.220266941,0.170025483,0.218974805,0.205146805,0.291068194,0.279426146,3.840009346
842,0.61012515,0.093259989,0.09913807,0.172513416,0.177027448,0.857828153,0.862711834,0.224447767,0.174200346,0.205719934,0.192065404,0.314009963,0.317161954,4.040151483
843,0.830774866,0.133384552,0.122995476,0.549814315,0.084021783,0.900159084,0.900867432,0.238871956,0.17217516,0.111126262,0.097973134,0.424307045,0.297022438,2.800070763
844,0.799657039,0.20191797,0.212454642,0.280641483,0.101321791,0.902473855,0.896084463,0.218039976,0.15758383,0.178234367,0.166697455,0.280876414,0.196574518,2.799444999
846,0.809658808,0.474752752,0.487835349,0.204153759,0.084916524,0.917092844,0.909479926,0.207482093,0.151114523,0.36727584,0.359185662,0.229316694,0.159873627,2.788695831
847,0.673582394,0.199678832,0.20907639,0.109956256,0.163826257,0.895526069,0.889210967,0.193909624,0.149513383,0.026375919,0.011528957,0.171167756,0.149409722,3.491538958
848,0.769597196,0.295607228,0.307786679,0.19841358,0.107325059,0.922629142,0.91301108,0.207831198,0.152564503,0.283926831,0.273939666,0.228127164,0.16772525,2.940907983
