No,VF,LCD,PLD,ASA,Density,Kr_free-energy,Xe_free-energy,Kr_Henry,Xe_Henry,Kr_voro,Xe_voro,Adsorption_Kr,Adsorption_Xe,Selectivity
1642,0.656414689708474,0.04392278226790482,0.04711531146450014,0.2606842740563365,0.1804979468298909,0.8561257207447991,0.8593396228795521,0.23146504397870837,0.18057812670335194,0.11931186032586934,0.10898979244076007,0.352029864,0.369603648,4.199685149
1643,0.5025565045420247,0.06281927755854388,0.053934039609095874,0.06497628312472631,0.3268692150597248,0.7822579768752584,0.7968578018933336,0.24808565903748925,0.20590149326326357,0.5429243989403771,0.5343953886719481,0.41999326,0.673233132,6.411847009
1644,0.6650039952541223,0.04004936227341227,0.012719429048793009,0.09385995362913135,0.25222075300723856,0.7662358618185549,0.7616860059138615,0.31928325225603815,0.2789942258694573,0.13262522858614367,0.12317753000981457,0.951282711,2.377701926,9.997877176
1645,0.6671494129059687,0.06619642352493149,0.05320924288395207,0.1483576308871335,0.24903917097319495,0.8230221642964018,0.819500884303668,0.24640436382444864,0.20217660027707346,0.1381583410589679,0.12638808257006134,0.4119419,0.579231935,5.62440417
1646,0.6528851668201289,0.05099763974578911,0.030492990593441294,0.24606164945390935,0.18308195128000693,0.8650406926641905,0.8581206968400894,0.24347229292836448,0.1922439789904573,0.15860612397793827,0.14730437201783783,0.443491466,0.507363446,4.576083058
1647,0.6292266745546485,0.0419721529772525,0.02344821920458541,0.21862970807978568,0.20835640896710275,0.8568873187007056,0.852919126230596,0.24940709000985462,0.20067073159980026,0.13402227265779218,0.12407286608207013,0.475730217,0.631438252,5.309212906
1648,0.7044428142033411,0.062128374449479884,0.03140008025750457,0.28840268262847457,0.16474074317707482,0.8817721808838184,0.8719133021709239,0.2297995014395282,0.17632105266871922,0.12438290116563933,0.1130349152202764,0.344288778,0.319731061,3.714684665
1650,0.4308208060357023,0.02281920525052618,0.019827638380392865,0.13218946160813372,0.25563976653636006,0.8867781846014483,0.888403633253622,0.18835409990785434,0.1463163415111029,0.05091958333389442,0.03599640695392646,0.154785265,0.142935386,3.693772427
1652,0.5269523137025982,0.024297422158912535,0.0162464328310069,0.15232879472490046,0.23766220351273148,0.8078593122643898,0.8052454666335493,0.28446146204602163,0.24214120863639743,0.23682724698015375,0.22813919079576195,0.722718059,1.599536474,8.852893347
1653,0.3502209442062707,0.04132933469995485,0.01791963895303575,0.08639398841792445,0.2943735908596972,0.8328721329388225,0.8345896229604257,0.22677651129949283,0.19250406157900496,0.1682068541505926,0.15977477112051425,0.280300231,0.451632131,6.444976936
1654,0.3830173668668547,0.0035112773392095703,0.005396721692397917,0.04906563899693127,0.30385085643164805,0.7523783132805089,0.7669269349917109,0.2787665203439569,0.23527475873727055,0.25271108921982355,0.24515126838734003,0.504907077,0.95853373,7.59374367
1655,0.38454435451941443,0.002837848667754904,0.002058451866278649,0.01972253811000618,0.30408578864783037,0.7562115476419315,0.7644883280714847,0.2713651622672849,0.225828953757151,0.2212824101916016,0.21523306731297184,0.474515965,0.749107438,6.314707982
1656,0.366678598984466,0.015530677580356811,0.008822249071946647,0.04778815280152467,0.3046381292837484,0.7544232834546012,0.762934585564176,0.28368595848697997,0.24239514641741716,0.1965172675272874,0.1885159293122017,0.504045135,1.086102812,8.619091717
1658,0.4724115868695641,0.01853832957632924,0.00863983460440123,0.10305446781969746,0.27413942892127047,0.7681568179539351,0.7808878651125056,0.2885271910772854,0.23983013170845208,0.17959903967738716,0.17106562990151766,0.783440156,1.582090585,8.077658889
1659,0.5885989866473655,0.03162005511076081,0.028523619209981282,0.1771874534336987,0.2534354025504791,0.8336443021015583,0.8321339787020493,0.2501686409533831,0.2073718607617041,0.167874682910259,0.15885110526079524,0.442258164,0.683889037,6.185428265
